GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000184140	15	102340902	102351876	45	19	103181	-0.35328	0.63806	OR4F6
ENSG00000182854	15	102353366	102364350	48	16	116604	-1.8122	0.96502	OR4F15
ENSG00000177693	15	102457245	102468298	17	10	77722	-0.2561	0.60106	OR4F4
ENSG00000234769	16	59043	74452	40	26	69397	0.23656	0.4065	WASH4P
ENSG00000161980	16	91407	108628	117	35	103066	-1.0834	0.86067	POLR3K
ENSG00000161981	16	98010	112669	78	27	104916	-0.58478	0.72065	SNRNP25
ENSG00000007384	16	103058	131354	136	35	105199	-0.11227	0.5447	RHBDF1
ENSG00000103152	16	122006	140852	96	26	104696	0.49497	0.31031	MPG
ENSG00000103148	16	129273	193859	311	61	101253	0.31728	0.37552	NPRL3
ENSG00000130656	16	197686	209502	58	21	105954	-0.96801	0.83348	HBZ
ENSG00000206177	16	198891	221767	116	37	102370	-1.4541	0.92704	HBM
ENSG00000188536	16	217846	228709	35	17	99379	-0.99102	0.83916	HBA2
ENSG00000206172	16	221679	232521	37	16	100199	0.08267	0.46706	HBA1
ENSG00000086506	16	225452	236180	49	18	98758	0.59367	0.27637	HBQ1
ENSG00000007392	16	233968	284462	236	57	103431	0.034409	0.48628	LUC7L
ENSG00000167930	16	279545	324942	283	58	104150	1.0643	0.1436	ITFG3
ENSG00000269881	16	294546	324942	188	45	103564	1.4967	0.067237	ITFG3
ENSG00000076344	16	313300	330980	131	51	101671	0.81179	0.20846	RGS11
ENSG00000242173	16	313726	338003	193	73	102800	0.44504	0.32815	ARHGDIG
ENSG00000185615	16	328152	342215	124	41	110002	0.097823	0.46104	PDIA2
ENSG00000103126	16	332440	407673	603	77	107647	1.1678	0.12144	AXIN1
ENSG00000086504	16	412384	425527	135	33	118689	0.71358	0.23774	MRPL28
ENSG00000129925	16	415773	442113	250	56	112934	0.85792	0.19547	TMEM8A
ENSG00000103202	16	441725	465367	169	35	104798	2.7415	0.0030583	NME4
ENSG00000242612	16	446826	467487	136	36	100614	2.0552	0.01993	DECR2
ENSG00000090565	16	470619	578011	567	66	103134	0.51121	0.3046	RAB11FIP3
ENSG00000103326	16	572717	609636	292	79	91789	0.38795	0.34903	CAPN15
ENSG00000161992	16	605422	620528	81	39	98790	0.882	0.18889	C16orf11
ENSG00000007541	16	611995	639136	160	25	110199	1.0933	0.13712	PIGQ
ENSG00000257108	16	611996	624495	56	19	106846	0.8798	0.18948	NHLRC4
ENSG00000197562	16	634357	684272	270	29	115337	0.13394	0.44673	RAB40C
ENSG00000127578	16	674239	689116	96	32	106646	0.33892	0.36733	WFIKKN1
ENSG00000130731	16	679429	691358	70	33	100941	1.2061	0.11388	C16orf13
ENSG00000172366	16	686813	703474	75	36	94281	1.9666	0.024612	FAM195A
ENSG00000161996	16	694311	722833	173	30	107927	0.81266	0.20821	WDR90
ENSG00000140983	16	713086	729174	98	23	109479	1.1795	0.1191	RHOT2
ENSG00000103269	16	720666	733268	57	28	105975	0.99478	0.15992	RHBDL1
ENSG00000103266	16	725224	737870	50	24	101897	-0.3612	0.64103	STUB1
ENSG00000161999	16	726671	739529	47	22	104754	-1.075	0.85881	JMJD8
ENSG00000127580	16	729622	745444	51	19	107763	-1.0532	0.85387	WDR24
ENSG00000127585	16	737500	760829	113	32	101821	-0.94525	0.82773	FBXL16
ENSG00000103260	16	760115	774655	87	27	95929	-0.27741	0.60927	METRN
ENSG00000103254	16	765581	777601	71	21	100171	-0.16671	0.5662	FAM173A
ENSG00000162004	16	767582	781954	83	25	98786	-0.53063	0.70216	CCDC78
ENSG00000103253	16	771936	790525	118	32	98162	-0.5263	0.70066	HAGHL
ENSG00000103245	16	774753	796329	139	40	96643	-0.66489	0.74694	NARFL
ENSG00000102854	16	805762	823865	206	57	103479	-0.30238	0.61882	MSLN
ENSG00000162006	16	814428	838370	279	48	98585	-0.76249	0.77711	MSLNL
ENSG00000007376	16	829974	843397	156	45	101764	-0.3224	0.62642	RPUSD1
ENSG00000127586	16	833046	855737	269	50	102555	-0.81737	0.79314	CHTF18
ENSG00000127588	16	843041	855733	147	46	102779	-1.603	0.94553	GNG13
ENSG00000167945	16	850443	868861	188	62	98696	-1.403	0.91969	PRR25
ENSG00000103227	16	898634	1036318	1299	87	108466	1.298	0.09714	LMF1
ENSG00000269047	16	1026252	1036663	94	26	111656	0.92495	0.1775	AC009041.2
ENSG00000005513	16	1026808	1041979	133	43	105437	1.1066	0.13423	SOX8
ENSG00000162009	16	1117756	1136454	168	48	108320	-1.2038	0.88567	SSTR5
ENSG00000184471	16	1135005	1151244	136	40	102136	-0.51459	0.69658	C1QTNF8
ENSG00000196557	16	1198241	1276771	734	115	95135	3.2051	0.00067504	CACNA1H
ENSG00000116176	16	1266651	1280257	164	44	101927	5.0205	2.5769e-07	TPSG1
ENSG00000172236	16	1285697	1297555	98	19	100878	4.2983	8.6071e-06	TPSAB1
ENSG00000095917	16	1301060	1313532	80	30	99690	2.2813	0.011265	TPSD1
ENSG00000103275	16	1350548	1382019	244	43	112396	-0.16884	0.56704	UBE2I
ENSG00000007516	16	1378602	1404439	162	57	105257	0.13807	0.44509	BAIAP3
ENSG00000007520	16	1394241	1406912	64	37	99378	0.69226	0.24439	TSR3
ENSG00000090581	16	1396924	1418352	115	50	100549	0.50501	0.30677	GNPTG
ENSG00000059145	16	1408206	1469752	348	52	100489	-0.2741	0.608	UNKL
ENSG00000174109	16	1464745	1484345	106	35	104846	0.00072286	0.49971	C16orf91
ENSG00000197599	16	1479384	1499557	188	48	111123	-0.72722	0.76645	CCDC154
ENSG00000103249	16	1489935	1530581	401	51	112059	-0.71467	0.76259	CLCN7
ENSG00000251692	16	1530887	1543982	117	32	121030	1.8763	0.030307	PTX4
ENSG00000100726	16	1538345	1565458	218	61	113919	1.4308	0.076244	TELO2
ENSG00000187535	16	1555428	1667111	665	60	113036	2.5751	0.0050112	IFT140
ENSG00000131634	16	1573689	1610581	238	46	117485	1.7589	0.0393	TMEM204
ENSG00000007545	16	1657326	1732909	333	45	109675	1.6964	0.044904	CRAMP1L
ENSG00000261732	16	1677260	1741716	278	39	108987	1.5756	0.057561	LA16c-431H6.6
ENSG00000206053	16	1723257	1757281	118	35	106713	1.5171	0.064619	HN1L
ENSG00000138834	16	1751184	1825318	374	82	100117	0.18656	0.426	MAPK8IP3
ENSG00000103024	16	1815287	1826731	82	38	98726	-1.2785	0.89945	NME3
ENSG00000074071	16	1816891	1828156	77	38	98627	-1.2805	0.89982	MRPS34
ENSG00000197774	16	1818208	1836709	117	55	99624	-0.63994	0.73889	EME2
ENSG00000162032	16	1821713	1848701	231	50	109753	-0.28779	0.61325	SPSB3
ENSG00000095906	16	1827902	1844192	121	40	108479	0.30576	0.37989	NUBP2
ENSG00000099769	16	1835414	1849972	158	25	118237	-0.12623	0.55023	IGFALS
ENSG00000063854	16	1840621	1882195	475	35	123442	0.1547	0.43853	HAGH
ENSG00000180185	16	1871968	1895208	229	15	125239	0.88835	0.18718	FAHD1
ENSG00000162039	16	1878984	1939295	612	25	119138	0.91623	0.17977	MEIOB
ENSG00000162040	16	1956464	1973441	134	24	102797	0.099433	0.4604	HS3ST6
ENSG00000198736	16	1983211	1998327	99	41	103374	1.0756	0.14105	MSRB1
ENSG00000140986	16	1988975	2012607	188	61	108447	-0.010648	0.50425	RPL3L
ENSG00000140990	16	2004509	2016976	120	22	124608	0.043756	0.48255	NDUFB10
ENSG00000140988	16	2007053	2019861	125	23	122452	0.28374	0.3883	RPS2
ENSG00000179580	16	2011824	2023976	94	24	119924	0.62454	0.26614	RNF151
ENSG00000183751	16	2017038	2037934	155	32	117287	0.82835	0.20374	TBL3
ENSG00000196408	16	2023918	2039193	125	23	117020	1.0887	0.13813	NOXO1
ENSG00000269205	16	2026633	2037918	91	19	116808	1.1745	0.12009	AC005606.1
ENSG00000127554	16	2029208	2042750	103	23	112192	1.572	0.057972	GFER
ENSG00000127561	16	2034661	2049276	94	23	108414	1.945	0.025886	SYNGR3
ENSG00000167962	16	2042655	2064824	126	31	113073	2.4196	0.0077693	ZNF598
ENSG00000183971	16	2054927	2075756	107	34	114121	2.5374	0.0055841	NPW
ENSG00000065054	16	2070357	2094027	147	64	96320	0.60558	0.2724	SLC9A3R2
ENSG00000065057	16	2084816	2102867	99	56	94562	-0.9801	0.83648	NTHL1
ENSG00000103197	16	2092466	2143716	247	104	100079	0.082493	0.46713	TSC2
ENSG00000008710	16	2133711	2190899	324	68	95925	1.0971	0.13629	PKD1
ENSG00000167964	16	2185804	2209166	93	41	95001	1.2912	0.098314	RAB26
ENSG00000131653	16	2200699	2233130	139	80	90420	1.9195	0.02746	TRAF7
ENSG00000167971	16	2222184	2251526	116	47	97965	4.5672	2.4711e-06	CASKIN1
ENSG00000167965	16	2249249	2264417	77	26	108818	4.2788	9.3944e-06	MLST8
ENSG00000182685	16	2254254	2266951	63	25	110241	4.071	2.3406e-05	BRICD5
ENSG00000184207	16	2256998	2269808	71	26	105777	3.3171	0.0004548	PGP
ENSG00000167967	16	2268567	2290743	112	39	102205	1.6947	0.045067	E4F1
ENSG00000167968	16	2280817	2293712	60	31	102553	0.80117	0.21152	DNASE1L2
ENSG00000167969	16	2284396	2307301	117	43	105421	1.9306	0.026768	ECI1
ENSG00000205937	16	2298117	2323413	100	35	102474	2.9984	0.001357	RNPS1
ENSG00000167970	16	2298738	2317343	78	30	103463	2.5098	0.0060407	AC009065.1
ENSG00000167972	16	2320882	2395747	373	90	93825	4.6139	1.9763e-06	ABCA3
ENSG00000162063	16	2474395	2513855	195	33	100026	0.2181	0.41367	CCNF
ENSG00000162062	16	2505081	2519964	64	36	80435	1.0511	0.1466	C16orf59
ENSG00000162068	16	2516500	2529146	42	26	78700	1.8302	0.033613	NTN3
ENSG00000162065	16	2520147	2560735	156	47	83655	0.5521	0.29044	TBC1D24
ENSG00000260272	16	2541033	2575219	150	45	81651	0.8597	0.19498	RP11-20I23.1
ENSG00000185883	16	2558871	2575219	73	26	77696	0.9099	0.18144	ATP6V0C
ENSG00000259784	16	2558966	2582956	112	33	77507	0.61486	0.26932	ATP6C
ENSG00000162066	16	2565358	2586423	101	30	77661	0.68032	0.24815	AMDHD2
ENSG00000205923	16	2572081	2586420	60	20	77866	0.19143	0.42409	CEMP1
ENSG00000140992	16	2582965	2658189	179	37	77224	0.48869	0.31253	PDPK1
ENSG00000167977	16	2727476	2764031	210	57	92236	0.24497	0.40324	KCTD5
ENSG00000172382	16	2757419	2775552	75	26	78699	0.2274	0.41006	PRSS27
ENSG00000167978	16	2797330	2827539	137	46	97977	2.7123	0.0033406	SRRM2
ENSG00000103363	16	2816415	2832298	76	29	98721	2.4041	0.0081072	TCEB2
ENSG00000103355	16	2828954	2842949	53	19	91516	-0.89051	0.8134	PRSS33
ENSG00000007038	16	2862164	2881305	85	27	96101	0.53629	0.29588	PRSS21
ENSG00000162078	16	2875170	2893967	88	26	100381	0.21325	0.41557	ZG16B
ENSG00000005001	16	2897728	2913171	82	24	113594	-0.17274	0.56857	PRSS22
ENSG00000162076	16	2928187	2954383	164	32	116683	-0.48632	0.68663	FLYWCH2
ENSG00000059122	16	2956938	3006209	342	57	119273	-1.0389	0.85058	FLYWCH1
ENSG00000131650	16	3008945	3023384	97	32	107932	-0.20491	0.58118	KREMEN2
ENSG00000127564	16	3013025	3035540	109	34	102508	0.41501	0.33907	PKMYT1
ENSG00000162073	16	3014246	3028490	65	33	102020	-0.2767	0.609	PAQR4
ENSG00000213937	16	3057457	3069506	68	29	102542	1.3212	0.093212	CLDN9
ENSG00000184697	16	3059713	3075072	79	35	101644	1.3573	0.08735	CLDN6
ENSG00000006327	16	3063446	3077384	57	29	102697	1.6484	0.049632	TNFRSF12A
ENSG00000103145	16	3067621	3079287	40	22	99784	1.433	0.075931	HCFC1R1
ENSG00000131652	16	3069028	3082756	50	24	106061	0.66071	0.2544	THOC6
ENSG00000162069	16	3072683	3091927	87	29	106629	0.026109	0.48959	CCDC64B
ENSG00000008516	16	3091682	3115727	147	39	113284	-0.17142	0.56805	MMP25
ENSG00000008517	16	3110298	3136908	187	47	105770	-0.11798	0.54696	IL32
ENSG00000130182	16	3133891	3154318	98	33	106976	-0.34156	0.63366	ZSCAN10
ENSG00000122386	16	3157561	3175518	61	22	100262	-0.1822	0.57229	ZNF205
ENSG00000085644	16	3174778	3197806	98	23	102443	-0.39284	0.65278	ZNF213
ENSG00000228146	16	3189220	3204964	77	16	114192	-0.094588	0.53768	CASP16
ENSG00000168124	16	3249247	3260188	76	21	109835	1.6224	0.052358	OR1F1
ENSG00000010539	16	3267325	3291221	97	31	108402	0.24	0.40516	ZNF200
ENSG00000103313	16	3287028	3311627	127	31	114187	0.67026	0.25134	MEFV
ENSG00000006194	16	3308743	3356401	158	45	97179	1.1326	0.12869	ZNF263
ENSG00000140993	16	3343832	3360729	64	15	93628	0.78823	0.21528	TIGD7
ENSG00000162086	16	3350406	3373852	115	22	94656	0.38833	0.34889	ZNF75A
ENSG00000168158	16	3400889	3411924	77	20	116224	0.46659	0.3204	OR2C1
ENSG00000262621	16	3410099	3541960	767	61	115644	-0.087905	0.53502	NAA60
ENSG00000232196	16	3416053	3427283	80	18	116753	0.48786	0.31282	MTRNR2L4
ENSG00000140987	16	3427085	3456065	123	34	111914	-0.57236	0.71646	ZSCAN32
ENSG00000103343	16	3446235	3464370	87	26	114082	-0.54932	0.70861	ZNF174
ENSG00000167981	16	3481104	3498542	82	16	119947	0.044756	0.48215	ZNF597
ENSG00000122390	16	3488611	3541963	368	42	116020	0.20383	0.41924	NAA60
ENSG00000215131	16	3538484	3550480	78	28	112667	-0.6139	0.73036	C16orf90
ENSG00000103351	16	3545924	3594048	257	36	103617	0.48226	0.31481	CLUAP1
ENSG00000188827	16	3626182	3666599	207	26	110751	1.1387	0.12741	SLX4
ENSG00000213918	16	3656729	3735144	348	65	109103	2.0655	0.01944	DNASE1
ENSG00000126602	16	3696640	3772598	390	99	107745	2.601	0.0046473	TRAP1
ENSG00000005339	16	3770055	3935727	589	66	102591	-0.33204	0.63007	CREBBP
ENSG00000162104	16	3998388	4171186	1055	149	113445	3.324	0.00044362	ADCY9
ENSG00000185739	16	4234375	4297081	415	90	115323	0.76763	0.22135	SRL
ENSG00000090447	16	4302187	4328076	74	24	109641	2.3262	0.010004	TFAP4
ENSG00000126603	16	4359762	4394598	153	69	105514	1.418	0.0781	GLIS2
ENSG00000217930	16	4376550	4410608	159	57	104727	0.50752	0.30589	PAM16
ENSG00000103426	16	4385252	4475495	396	62	107626	-0.03023	0.51206	CORO7-PAM16
ENSG00000262246	16	4399543	4480706	354	53	108474	-0.1403	0.55579	CORO7
ENSG00000168140	16	4416849	4438529	83	29	112138	-0.36919	0.64401	VASN
ENSG00000103423	16	4470806	4511776	164	47	109878	0.06535	0.47395	DNAJA3
ENSG00000153406	16	4506681	4550764	191	27	119887	1.7385	0.041058	NMRAL1
ENSG00000103415	16	4519691	4565348	197	30	117796	1.9287	0.026882	HMOX2
ENSG00000089486	16	4555676	4593829	149	34	113929	1.6317	0.051369	CDIP1
ENSG00000205832	16	4601491	4655715	203	53	109703	0.82194	0.20556	C16orf96
ENSG00000153443	16	4653884	4670028	83	23	112742	-0.20271	0.58032	UBALD1
ENSG00000102858	16	4661494	4745975	538	74	114093	-0.13586	0.55404	MGRN1
ENSG00000168101	16	4738695	4750860	65	27	106207	0.757	0.22452	NUDT16L1
ENSG00000168096	16	4741513	4789379	246	51	109952	0.69382	0.2439	ANKS3
ENSG00000166246	16	4779273	4804397	119	19	116112	0.96393	0.16754	C16orf71
ENSG00000103199	16	4793240	4822625	187	39	114160	0.46851	0.31971	ZNF500
ENSG00000140623	16	4822670	4843522	140	28	110563	-0.19062	0.57559	SEPT12
ENSG00000267795	16	4833398	4851492	112	30	112486	0.57932	0.28119	SMIM22
ENSG00000067836	16	4841969	4857951	77	32	106359	1.1088	0.13376	ROGDI
ENSG00000140632	16	4848204	4902343	292	56	109922	1.0789	0.14032	GLYR1
ENSG00000118900	16	4891666	4937361	244	53	116410	2.3206	0.010153	UBN1
ENSG00000118898	16	4927508	5015742	556	87	119311	1.728	0.041991	PPL
ENSG00000103184	16	5003318	5074159	465	72	113422	0.6275	0.26516	SEC14L5
ENSG00000103174	16	5069845	5089142	111	37	106943	-0.25529	0.60075	NAGPA
ENSG00000033011	16	5078703	5142380	363	91	107579	0.95912	0.16875	ALG1
ENSG00000153446	16	5089123	5121111	161	56	109015	2.0864	0.018472	C16orf89
ENSG00000118894	16	5129305	5152809	173	51	105272	-0.85246	0.80302	FAM86A
ENSG00000078328	16	6064095	7768340	14546	591	114495	0.21854	0.4135	RBFOX1
ENSG00000232258	16	8614502	8627304	85	23	119631	0.87371	0.19114	TMEM114
ENSG00000067365	16	8710540	8745081	179	35	118185	-1.2677	0.89756	METTL22
ENSG00000183044	16	8763422	8883432	885	132	118318	1.2953	0.097609	ABAT
ENSG00000184857	16	8869241	8896505	196	45	115313	2.0625	0.01958	TMEM186
ENSG00000140650	16	8877680	8948188	528	44	113955	1.3894	0.082353	PMM2
ENSG00000153048	16	8941799	8967866	203	57	114355	1.4019	0.080478	CARHSP1
ENSG00000187555	16	8980951	9063371	388	55	109809	2.3104	0.010433	USP7
ENSG00000182831	16	9180505	9220497	237	49	108268	1.267	0.10258	C16orf72
ENSG00000260362	16	9755742	9775700	154	21	120995	0.33537	0.36867	RP11-297M9.1
ENSG00000183454	16	9847376	10281611	2611	107	118928	-0.26736	0.60541	GRIN2A
ENSG00000166669	16	10415291	10582495	968	84	110266	1.0402	0.14912	ATF7IP2
ENSG00000213853	16	10617279	10679555	423	112	115477	0.32045	0.37431	EMP2
ENSG00000153060	16	10716358	10793802	702	81	119787	0.29404	0.38436	TEKT5
ENSG00000103274	16	10832643	10868208	182	41	111551	-1.0079	0.84324	NUBP1
ENSG00000166676	16	10849776	10917651	335	84	99953	0.74227	0.22896	TVP23A
ENSG00000179583	16	10966055	11031079	311	77	107766	-0.052247	0.52083	CIITA
ENSG00000182108	16	11017748	11041317	97	42	111252	1.2573	0.10432	DEXI
ENSG00000038532	16	11033345	11281046	1207	72	113150	1.4953	0.067415	CLEC16A
ENSG00000175643	16	11338476	11450619	656	53	122669	-0.14691	0.5584	RMI2
ENSG00000185338	16	11343262	11355036	55	18	117108	0.0326	0.487	SOCS1
ENSG00000178279	16	11356605	11368390	68	26	115258	-1.1505	0.87503	TNP2
ENSG00000178257	16	11362144	11372452	68	29	114675	-1.0394	0.85069	PRM3
ENSG00000122304	16	11364496	11375337	79	29	118452	-0.37164	0.64492	PRM2
ENSG00000175646	16	11369693	11380207	79	23	120944	-0.016858	0.50673	PRM1
ENSG00000188897	16	11448702	11622444	1459	132	117614	1.3765	0.08434	CTD-3088G3.8
ENSG00000189067	16	11636853	11735237	586	86	121710	0.89816	0.18455	LITAF
ENSG00000184602	16	11757270	11778015	109	31	111044	-0.31976	0.62542	SNN
ENSG00000153066	16	11767936	11841734	312	45	117336	-0.19646	0.57787	TXNDC11
ENSG00000122299	16	11839442	11896123	256	46	112421	0.80201	0.21127	ZC3H7A
ENSG00000171490	16	11924056	11950442	118	35	108440	2.027	0.021332	RSL1D1
ENSG00000103342	16	11956985	12014939	233	55	106818	2.4965	0.0062714	GSPT1
ENSG00000234719	16	12016230	12075500	307	44	111406	1.1121	0.13305	RP11-166B2.1
ENSG00000048462	16	12053964	12066925	64	14	118775	0.40634	0.34225	TNFRSF17
ENSG00000269121	16	12057000	12067333	57	13	121163	0.27475	0.39175	AC007216.2
ENSG00000048471	16	12065594	12673146	4117	238	116181	-0.40933	0.65885	SNX29
ENSG00000175604	16	12175603	12189159	87	20	123572	0.032912	0.48687	RP11-276H1.3
ENSG00000103381	16	12751919	12902874	897	107	115683	1.0281	0.15195	CPPED1
ENSG00000237515	16	12990477	13339272	1982	195	119369	-1.0058	0.84273	SHISA9
ENSG00000175595	16	14009014	14051202	166	34	109321	-1.0976	0.86382	ERCC4
ENSG00000186260	16	14160178	14365630	810	42	113261	0.85347	0.1967	MKL2
ENSG00000140694	16	14524558	14731585	602	72	103771	0.85578	0.19606	PARN
ENSG00000269049	16	14559842	14570054	25	13	101361	0.42561	0.3352	AC092291.2
ENSG00000103429	16	14721672	14768093	108	52	94586	0.81924	0.20632	BFAR
ENSG00000069764	16	14761405	14793526	56	32	87988	-0.12381	0.54927	PLA2G10
ENSG00000254852	16	14836923	14864270	26	18	69564	-1.4027	0.91965	NPIPA2
ENSG00000103512	16	14922538	14995017	148	72	73356	-0.35695	0.63944	NOMO1
ENSG00000183426	16	15011659	15050915	51	34	69096	-1.8559	0.96826	NPIPA1
ENSG00000179889	16	15063448	15238196	662	106	91301	4.5582	2.58e-06	PDXDC1
ENSG00000157045	16	15126710	15154921	114	26	113513	5.7635	4.12e-09	NTAN1
ENSG00000085721	16	15148879	15193174	171	51	100379	0.25879	0.3979	RRN3
ENSG00000183793	16	15452516	15479904	67	26	89418	0.50857	0.30553	NPIPA5
ENSG00000156968	16	15484611	15512125	119	37	114079	1.1836	0.11828	MPV17L
ENSG00000261130	16	15484611	15614205	485	89	110164	1.5152	0.064856	RP11-1021N1.1
ENSG00000166780	16	15523152	15723885	725	107	106556	1.1902	0.11698	C16orf45
ENSG00000166783	16	15683243	15742023	235	74	108903	0.41652	0.33852	KIAA0430
ENSG00000072864	16	15732124	15825210	445	83	107690	1.8934	0.029152	NDE1
ENSG00000133392	16	15792029	15955890	955	116	116129	1.6383	0.050684	MYH11
ENSG00000133393	16	15954577	15987482	299	19	123019	-0.19505	0.57732	FOPNL
ENSG00000103222	16	16038434	16241931	1094	122	114975	0.42923	0.33388	ABCC1
ENSG00000091262	16	16237785	16322379	462	77	105880	1.8496	0.032189	ABCC6
ENSG00000103226	16	16321352	16393668	142	25	78805	1.1013	0.13538	NOMO3
ENSG00000183889	16	16406301	16449447	19	11	68135	-2.0857	0.9815	NPIPA7
ENSG00000214967	16	16467912	16492811	9	6	67786	-0.65966	0.74526	NPIPA7
ENSG00000103489	16	17190626	17569738	2082	223	112908	0.0063647	0.49746	XYLT1
ENSG00000214940	16	18406799	18446131	25	18	69763	1.5152	0.064863	NPIPA8
ENSG00000233024	16	18446943	18478188	24	17	67786	0.15695	0.43764	NPIPA7
ENSG00000185164	16	18506182	18578533	107	58	74173	1.0207	0.15371	NOMO2
ENSG00000134419	16	18787617	18806705	71	19	105201	-0.59612	0.72445	RPS15A
ENSG00000260342	16	18794385	18817841	73	26	104321	0.54312	0.29352	RP11-1035H13.3
ENSG00000170540	16	18797991	18818000	67	24	106716	0.41758	0.33813	ARL6IP1
ENSG00000157106	16	18811175	18942776	537	37	110447	-0.27503	0.60835	SMG1
ENSG00000170537	16	18990256	19080264	457	59	109991	1.1534	0.12437	TMC7
ENSG00000167186	16	19073921	19096417	111	26	116840	0.73406	0.23146	COQ7
ENSG00000205730	16	19120254	19137946	89	20	103775	-1.2445	0.89334	ITPRIPL2
ENSG00000261427	16	19120324	19189900	313	70	103627	-0.83717	0.79875	CTD-2349B8.1
ENSG00000103528	16	19174293	19284652	502	127	110599	0.79547	0.21317	SYT17
ENSG00000261210	16	19292061	19338467	234	50	119931	0.12598	0.44987	CLEC19A
ENSG00000103534	16	19416818	19515435	581	62	119105	0.52034	0.30141	TMC5
ENSG00000006007	16	19508015	19538467	141	24	120110	0.65585	0.25596	GDE1
ENSG00000103540	16	19530133	19569730	175	35	117943	0.035743	0.48574	CCP110
ENSG00000103544	16	19561562	19723115	880	89	118285	1.2774	0.10073	C16orf62
ENSG00000103550	16	19709902	19734557	114	24	107929	-1.3098	0.90488	KNOP1
ENSG00000174628	16	19722778	19873907	649	57	106829	-0.26352	0.60393	IQCK
ENSG00000167191	16	19863616	19902489	166	40	115735	1.9911	0.023233	GPRC5B
ENSG00000180269	16	20037807	20090239	303	52	117202	3.8452	6.0219e-05	GPR139
ENSG00000169347	16	20315894	20344130	136	41	112216	-1.3363	0.90928	GP2
ENSG00000169344	16	20339374	20372623	153	38	119112	0.57064	0.28412	UMOD
ENSG00000169340	16	20365492	20421059	278	52	116851	0.86044	0.19477	PDILT
ENSG00000183549	16	20415856	20457658	302	26	117728	-0.21532	0.58524	ACSM5
ENSG00000183747	16	20457783	20503991	199	26	108632	0.026543	0.48941	ACSM2A
ENSG00000267824	16	20494024	20505981	32	15	106402	-0.40128	0.65589	AC137056.1
ENSG00000066813	16	20542548	20592749	264	33	104837	0.26928	0.39386	ACSM2B
ENSG00000005187	16	20616565	20813903	738	50	120699	0.13748	0.44533	ACSM3
ENSG00000166743	16	20629559	20715212	304	36	123425	0.067915	0.47293	ACSM1
ENSG00000066654	16	20739986	20758406	72	17	123218	0.076429	0.46954	THUMPD1
ENSG00000196678	16	20786515	20916671	318	41	120051	0.16664	0.43383	ERI2
ENSG00000005189	16	20812751	20865987	109	33	121741	0.62178	0.26704	AC004381.6
ENSG00000188215	16	20861247	20916706	144	34	120069	-0.07967	0.53175	DCUN1D3
ENSG00000102897	16	20906190	20941328	95	31	113837	-0.54496	0.70711	LYRM1
ENSG00000158486	16	20939433	21175762	910	84	119547	0.14123	0.44385	DNAH3
ENSG00000011638	16	21164698	21196937	116	32	115499	0.13575	0.44601	TMEM159
ENSG00000103310	16	21203773	21230831	105	35	121398	-0.71285	0.76203	ZP2
ENSG00000175311	16	21239986	21268750	98	49	107192	0.53866	0.29506	ANKS4B
ENSG00000103316	16	21245195	21319404	285	43	106428	-0.40136	0.65592	CRYM
ENSG00000169246	16	21408558	21464888	11	8	67786	0.3267	0.37195	NPIPB3
ENSG00000197006	16	21603539	21673794	224	36	95519	-0.14394	0.55723	METTL9
ENSG00000140749	16	21647609	21668981	73	23	100206	-0.10008	0.53986	IGSF6
ENSG00000155719	16	21684835	21777050	261	48	102422	0.73176	0.23216	OTOA
ENSG00000185864	16	21840890	21897148	41	27	70784	0.69602	0.24321	NPIPB4
ENSG00000140740	16	21958981	21999981	103	42	98327	-1.4351	0.92437	UQCRC2
ENSG00000155714	16	21990186	22017433	63	33	101473	-0.52242	0.69931	PDZD9
ENSG00000185716	16	22013959	22103855	197	59	99678	-0.60935	0.72885	C16orf52
ENSG00000175267	16	22098859	22173287	188	68	101011	-0.22141	0.58761	VWA3A
ENSG00000183921	16	22172618	22208075	107	35	106421	0.72792	0.23333	SDR42E2
ENSG00000103319	16	22212603	22303554	341	64	103324	1.5597	0.059412	EEF2K
ENSG00000058600	16	22303730	22351424	176	34	98171	0.6064	0.27212	POLR3E
ENSG00000140743	16	22352257	22453486	230	46	91166	0.35408	0.36164	CDR2
ENSG00000243716	16	22485442	22552842	17	11	71322	-0.25052	0.59891	NPIPB5
ENSG00000122254	16	22820498	22932659	490	103	118976	0.78353	0.21666	HS3ST2
ENSG00000103404	16	23067727	23165591	381	38	117591	-0.46266	0.6782	USP31
ENSG00000166828	16	23189036	23233204	253	28	125932	-0.13581	0.55402	SCNN1G
ENSG00000168447	16	23284552	23397620	559	102	106144	-1.1294	0.87064	SCNN1B
ENSG00000168434	16	23394814	23469501	211	42	104747	-1.0086	0.84343	COG7
ENSG00000103365	16	23469863	23538316	245	44	106783	-0.40821	0.65844	GGA2
ENSG00000103356	16	23528335	23574052	201	29	117212	-0.24219	0.59568	EARS2
ENSG00000103353	16	23563392	23590710	108	22	116448	-0.014023	0.50559	UBFD1
ENSG00000004779	16	23587323	23612677	120	24	113140	0.01283	0.49488	NDUFAB1
ENSG00000083093	16	23609488	23657631	202	30	115590	-0.47222	0.68162	PALB2
ENSG00000166847	16	23647713	23686195	163	25	116052	-0.76892	0.77903	DCTN5
ENSG00000166851	16	23683977	23706688	99	19	117490	-0.54362	0.70665	PLK1
